date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2016-12-08 03:19:16,ChristofferAsa,,0,0,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex - http://wp.me/p7knbt-CTI",,,,806699639722409985,https://twitter.com/ChristofferAsa/status/806699639722409985
2016-12-08 03:13:33,OnfreNealon,,0,0,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex - http://wp.me/p7knbt-CTI",,,,806698202162462720,https://twitter.com/OnfreNealon/status/806698202162462720
2016-12-08 03:09:24,jerryleewoodro1,,0,0,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex - http://wp.me/p7knbt-CTI",,,,806697157986254849,https://twitter.com/jerryleewoodro1/status/806697157986254849
2016-12-08 03:08:05,noblesergentem2,,0,0,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex - http://wp.me/p7knbt-CTI",,,,806696825457614848,https://twitter.com/noblesergentem2/status/806696825457614848
2016-12-08 01:58:03,ACRauthority,,0,0,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex https://plus.google.com/112364885242426595703/posts/CcwkiSm4pJt",,,,806679202544095232,https://twitter.com/ACRauthority/status/806679202544095232
2016-12-08 01:16:18,puttnpdx,,0,0,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex http://ow.ly/tXa5507kifY",,,,806668694197825536,https://twitter.com/puttnpdx/status/806668694197825536
2016-12-08 01:12:17,pharma_sector,,0,0,0,"#VandaPharmaceuticals BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex. Read more: http://owler.us/abVH7T $VNDA",,,#VandaPharmaceuticals,806667682930040832,https://twitter.com/pharma_sector/status/806667682930040832
2016-12-08 01:12:17,biotech_sector,,0,0,0,"#VandaPharmaceuticals BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex. Read more: http://owler.us/abVH8i $VNDA",,,#VandaPharmaceuticals,806667682846101504,https://twitter.com/biotech_sector/status/806667682846101504
2016-12-08 01:11:37,karin55marin,,0,0,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex",,,,806667514981863424,https://twitter.com/karin55marin/status/806667514981863424
2016-12-08 00:43:35,GenericPharma24,,0,0,0,"Vanda Pharmaceuticals Settles Fanapt® Patent Litigation with Apotex - PR Newswire (press release) http://dlvr.it/Mqs4FP",,,,806660461013778432,https://twitter.com/GenericPharma24/status/806660461013778432
2016-12-08 00:36:40,patesalo_e,,0,0,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex - Reuters http://bit.ly/2hlpR2H",,,,806658721791217664,https://twitter.com/patesalo_e/status/806658721791217664
2016-12-08 00:34:04,GenericPharmace,,0,0,0,"Vanda Pharmaceuticals Settles Fanapt® Patent Litigation with Apotex - PR Newswire (press release) http://dlvr.it/Mqry8X",,,,806658064132677632,https://twitter.com/GenericPharmace/status/806658064132677632
2016-12-08 00:25:20,i_zekel,,0,0,0,"Vanda Pharmaceuticals Settles Fanapt® Patent Litigation with Apotex",,,,806655867147927555,https://twitter.com/i_zekel/status/806655867147927555
2016-12-08 00:21:30,patesalo_e,,0,0,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex - Reuters http://bit.ly/2h7BNpT",,,,806654902604861440,https://twitter.com/patesalo_e/status/806654902604861440
2016-12-08 00:20:07,NTKRNow,,0,0,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex http://ift.tt/2hlybPG",,,,806654554129498112,https://twitter.com/NTKRNow/status/806654554129498112
2016-12-08 00:18:41,mikeliveira,,0,0,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex: * Vanda Pharmaceuticals… ",,,,806654195914969088,https://twitter.com/mikeliveira/status/806654195914969088
2016-12-08 00:17:13,lifeoncoin,,0,0,0,"""BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex"" http://ift.tt/2h7CphE",,,,806653824396050510,https://twitter.com/lifeoncoin/status/806653824396050510
2016-12-08 00:10:29,razamicro,,0,0,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex https://razamicronews.wordpress.com/2016/12/08/brief-vanda-pharma-settles-fanapt-patent-litigation-with-apotex",,,,806652130253737984,https://twitter.com/razamicro/status/806652130253737984
2016-12-08 00:09:36,CedarCalifornia,,0,0,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex http://ift.tt/2h7CphE #business #bloomberg",,,#business #bloomberg,806651907758522369,https://twitter.com/CedarCalifornia/status/806651907758522369
2016-12-08 00:09:12,nycsocialg,,0,0,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex ",,,,806651806726111234,https://twitter.com/nycsocialg/status/806651806726111234
2016-12-08 00:07:57,ts2marcintest,,0,0,0,"Vanda Pharmaceuticals Settles Fanapt® Patent Litigation with Apotex http://satprnews.com/?p=630319 WASHINGTON, Dec. 7, 2016 /PRNe",,,,806651493025726469,https://twitter.com/ts2marcintest/status/806651493025726469
2016-12-08 00:05:53,PROSTHETICS,,0,0,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation wi... http://feeds.reuters.com/~r/reuters/UShealthcareNews/~3/_alMk-vvimU/idUSFWN1E212I",,,,806650974592843776,https://twitter.com/PROSTHETICS/status/806650974592843776
2016-12-08 00:03:12,leftlanestaff,,0,0,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex http://dlvr.it/MqrXtR",,,,806650296973684736,https://twitter.com/leftlanestaff/status/806650296973684736
2016-12-08 00:03:12,isabellasbooks,,0,0,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex http://dlvr.it/MqrXtB",,,,806650296197754880,https://twitter.com/isabellasbooks/status/806650296197754880
2016-12-08 00:03:12,elissabooks,,0,1,0,"BRIEF-Vanda Pharma settles Fanapt patent litigation with Apotex http://dlvr.it/MqrXtJ",,,,806650295883165697,https://twitter.com/elissabooks/status/806650295883165697
2016-12-08 00:01:49,wlstcom,,0,0,0,"Vanda Pharmaceuticals Settles Fanapt® Patent Litigation with Apotex $VNDA http://wlst.com http://finance.yahoo.com/news/vanda-pharmaceuticals-settles-fanapt-patent-234500415.html",,,,806649950931140609,https://twitter.com/wlstcom/status/806649950931140609
2016-12-08 00:01:47,odibro,,0,1,0,"$VNDA Settles Fanapt® Patent Litigation with Apotex http://finance.yahoo.com/news/vanda-pharmaceuticals-settles-fanapt-patent-234500415.html",,,,806649942718775296,https://twitter.com/odibro/status/806649942718775296
2016-12-07 23:59:01,tom_biotech,,0,0,0,"Vanda Pharmaceuticals Settles Fanapt® Patent Litigation with Apotex http://ift.tt/2hlpo0o #biotech",,,#biotech,806649243758903301,https://twitter.com/tom_biotech/status/806649243758903301
2016-12-07 23:52:08,financialbuzz,,0,0,0,"Vanda Pharmaceuticals Settles Fanapt® Patent Litigation with Apotex http://financialbuzz.com/vanda-pharmaceuticals-settles-fanapt-patent-litigation-with-apotex-636934",,,,806647512832438272,https://twitter.com/financialbuzz/status/806647512832438272
2016-12-07 23:48:11,Allstocknews,,0,0,0,"$VNDA Vanda Pharmaceuticals Settles Fanapt® Patent Litigation with Apotex From our Stock News Alerts App",,,,806646519688531968,https://twitter.com/Allstocknews/status/806646519688531968
2016-12-05 11:20:52,fdalawblog,,0,1,2,"Breaking Zen: FDA Denies Vanda’s Petition on FANAPT 3-Year Exclusivity; Approves Generic - http://tinyurl.com/hjyhgt4",,,,805733675593764864,https://twitter.com/fdalawblog/status/805733675593764864
2016-12-05 09:07:21,projectsdoctor,,0,0,0,"""Breaking Zen: FDA Denies Vanda’s Petition on FANAPT 3-Year Exclusivity; Approves Generic"" http://www.fdalawblog.net/fda_law_blog_hyman_phelps/2016/12/breaking-zen-fda-denies-vandas-petition-on-fanapt-3-year-exclusivity-approves-generic-.html #Pharmaceutical #feedly",,,#Pharmaceutical #feedly,805700074730913793,https://twitter.com/projectsdoctor/status/805700074730913793
2016-12-05 06:02:03,CarlLSolomon,,0,0,0,"Breaking Zen: FDA Denies Vanda’s Petition on FANAPT 3-Year Exclusivity; Approves Generic http://ow.ly/ljEU507cUTv",,,,805653440974221313,https://twitter.com/CarlLSolomon/status/805653440974221313
2016-12-05 05:15:52,PushpakSinghIP,,0,0,0,"""Breaking Zen: FDA Denies Vanda’s Petition on FANAPT 3-Year Exclusivity; Approves Generic"" http://www.fdalawblog.net/fda_law_blog_hyman_phelps/2016/12/breaking-zen-fda-denies-vandas-petition-on-fanapt-3-year-exclusivity-approves-generic-.html",,,,805641821183307776,https://twitter.com/PushpakSinghIP/status/805641821183307776
2016-12-05 03:55:34,DarshanTalks,,0,0,0,"Breaking Zen: FDA Denies Vanda’s Petition on FANAPT 3-Year Exclusivity; Approves Generic: http://bit.ly/2h8XzfF",,,,805621612154331136,https://twitter.com/DarshanTalks/status/805621612154331136
2016-12-05 03:55:02,STEAMstreamer,,0,0,0,"Breaking Zen: FDA Denies Vanda’s Petition on FANAPT 3-Year Exclusivity; Approves Generic http://dlvr.it/MpdZCf #FDA",,,#FDA,805621476061609985,https://twitter.com/STEAMstreamer/status/805621476061609985
2016-12-03 23:32:14,MDPracticeMgmt,,0,0,0,"FDA Denies Vanda Petition on Generics of Schizophrenia Drug Fanapt #practiceconsultant #growyourpractice http://soco.space/YjGgZe",,,#practiceconsultant #growyourpractice,805192952893022208,https://twitter.com/MDPracticeMgmt/status/805192952893022208
2016-12-02 23:32:36,Pharma_Leaders,,0,0,0,"FDA Denies Vanda Petition on Generics of Schizophrenia Drug Fanapt http://pharmaleaders.com/fda-denies-vanda-petition-on-generics-of-schizophrenia-drug-fanapt/",,,,804830659453878272,https://twitter.com/Pharma_Leaders/status/804830659453878272
2016-11-30 20:32:56,TradeHawk,,0,5,4,"$VNDA FDA denies Vanda Pharmaceuticals citizens petition regarding Fanapt generic approvals https://www.regulations.gov/document?D=FDA-2016-P-2654-0008",,,,804060667011416064,https://twitter.com/TradeHawk/status/804060667011416064
2016-11-15 13:24:03,DrugPatentWatch,,0,0,0,"New patent expiration for #Vanda Pharms drug FANAPT http://bit.ly/2gd2r2D via @DrugPatentWatch #pharma",,@DrugPatentWatch,#Vanda #pharma,798516917245972480,https://twitter.com/DrugPatentWatch/status/798516917245972480
2016-10-29 01:49:00,pharma_sector,,0,1,1,"Vanda settles Fanapt patent litigation with #Taro. Read more: http://owler.us/abMcRc $TARO",,,#Taro,792181407355248640,https://twitter.com/pharma_sector/status/792181407355248640
2016-10-28 15:55:01,Aranca_IP,,0,1,0,"Vanda settles Fanapt #patent litigation with Taro http://hubs.ly/H04ZZ400 #pharma",,,#patent #pharma,792031926060216320,https://twitter.com/Aranca_IP/status/792031926060216320
2016-10-26 12:29:13,InfoAshmarIP,,0,0,1,"Vanda Settles Fanapt #patent #litigation with Taro http://www.biospace.com/News/vanda-settles-fanapt-patent-litigation-with-taro/436678?type=sm&amp;source=twitter-share",,,#patent #litigation,791255359113441281,https://twitter.com/InfoAshmarIP/status/791255359113441281
2016-10-26 12:19:25,CyberIIP,,0,0,0,"Vanda Settles Fanapt #patent #litigation with Taro http://www.biospace.com/News/vanda-settles-fanapt-patent-litigation-with-taro/436678?type=sm&amp;source=twitter-share",,,#patent #litigation,791252894334935045,https://twitter.com/CyberIIP/status/791252894334935045
2016-10-26 09:15:11,mastersrock222,,0,0,0,"#Vanda Pharmaceuticals Settles Fanapt Patent Litigation with Taro #pharmacompass http://ow.ly/43jd305xzIS",,,#Vanda #pharmacompass,791206532843208704,https://twitter.com/mastersrock222/status/791206532843208704
2016-10-25 18:46:40,CollaborationB,,0,0,0,"#biotech #biopharma: Vanda settles Fanapt patent litigation with Taro http://ow.ly/P4RS505NImc",,,#biotech #biopharma,790987959680008193,https://twitter.com/CollaborationB/status/790987959680008193
2016-10-25 18:29:56,pharma_sector,,0,2,0,"Vanda settles Fanapt patent litigation with #Taro. Read more: http://owler.us/abLhGb $TARO",,,#Taro,790983749517266944,https://twitter.com/pharma_sector/status/790983749517266944
2016-10-25 18:29:19,pharma_sector,,0,1,0,"Vanda settles Fanapt patent litigation with #Taro. Read more: http://owler.us/abLhGa $TARO",,,#Taro,790983593795293184,https://twitter.com/pharma_sector/status/790983593795293184
2016-10-25 18:28:42,biotech_sector,,0,0,0,"#VandaPharmaceuticals Vanda settles Fanapt patent litigation with Taro. Read more: http://owler.us/abLhGZ $VNDA",,,#VandaPharmaceuticals,790983438782173185,https://twitter.com/biotech_sector/status/790983438782173185
2016-10-25 18:28:42,pharma_sector,,0,1,0,"#VandaPharmaceuticals Vanda settles Fanapt patent litigation with Taro. Read more: http://owler.us/abLhGA $VNDA",,,#VandaPharmaceuticals,790983438283124736,https://twitter.com/pharma_sector/status/790983438283124736
2016-10-25 18:28:05,biotech_sector,,0,0,0,"#VandaPharmaceuticals Vanda settles Fanapt patent litigation with Taro. Read more: http://owler.us/abLhG5 $VNDA",,,#VandaPharmaceuticals,790983283253256196,https://twitter.com/biotech_sector/status/790983283253256196
2016-10-25 18:28:05,pharma_sector,,0,0,0,"#VandaPharmaceuticals Vanda settles Fanapt patent litigation with Taro. Read more: http://owler.us/abLhGz $VNDA",,,#VandaPharmaceuticals,790983282712190976,https://twitter.com/pharma_sector/status/790983282712190976
2016-10-25 17:45:55,patesalo_e,,0,1,0,"Vanda settles Fanapt patent litigation with Taro - Drug Store News http://bit.ly/2erFQhe",,,,790972674155556864,https://twitter.com/patesalo_e/status/790972674155556864
2016-10-25 15:06:16,pharma_sector,,0,1,0,"Vanda Settles Fanapt Patent Litigation With #Taro . Read more: http://owler.us/abLebU $TARO",,,#Taro,790932495868973056,https://twitter.com/pharma_sector/status/790932495868973056
2016-10-25 15:05:39,pharma_sector,,0,1,0,"Vanda settles Fanapt patent litigation with #Taro. Read more: http://owler.us/abLebR $TARO",,,#Taro,790932340281192449,https://twitter.com/pharma_sector/status/790932340281192449
2016-10-25 15:05:02,pharma_sector,,0,1,0,"Vanda settles Fanapt patent litigation with #Taro. Read more: http://owler.us/abLebS $TARO",,,#Taro,790932184978690048,https://twitter.com/pharma_sector/status/790932184978690048
2016-10-25 15:03:48,pharma_sector,,0,1,0,"#VandaPharmaceuticals Vanda Settles Fanapt Patent Litigation With Taro . Read more: http://owler.us/abLeco $VNDA",,,#VandaPharmaceuticals,790931873409093633,https://twitter.com/pharma_sector/status/790931873409093633
2016-10-25 15:03:48,biotech_sector,,0,0,0,"#VandaPharmaceuticals Vanda settles Fanapt patent litigation with Taro. Read more: http://owler.us/abLecr $VNDA",,,#VandaPharmaceuticals,790931873383886849,https://twitter.com/biotech_sector/status/790931873383886849
2016-10-25 15:03:10,biotech_sector,,0,0,0,"#VandaPharmaceuticals Vanda Settles Fanapt Patent Litigation With Taro . Read more: http://owler.us/abLecq $VNDA",,,#VandaPharmaceuticals,790931717695475712,https://twitter.com/biotech_sector/status/790931717695475712
2016-10-25 15:03:10,pharma_sector,,0,0,0,"#VandaPharmaceuticals Vanda settles Fanapt patent litigation with Taro. Read more: http://owler.us/abLecn $VNDA",,,#VandaPharmaceuticals,790931717179580417,https://twitter.com/pharma_sector/status/790931717179580417
2016-10-25 15:02:34,biotech_sector,,0,0,0,"#VandaPharmaceuticals Vanda settles Fanapt patent litigation with Taro. Read more: http://owler.us/abLecs $VNDA",,,#VandaPharmaceuticals,790931563563266049,https://twitter.com/biotech_sector/status/790931563563266049
2016-10-25 15:02:34,pharma_sector,,0,0,0,"#VandaPharmaceuticals Vanda settles Fanapt patent litigation with Taro. Read more: http://owler.us/abLecm $VNDA",,,#VandaPharmaceuticals,790931563030523905,https://twitter.com/pharma_sector/status/790931563030523905
2016-10-25 11:43:00,PharmaBR,,0,1,0,"Vanda settles Fanapt patent litigation with Taro: Vanda Pharmaceuticals has settled Fanapt patent litigation ... http://bit.ly/2dFsMAU",,,,790881341407571968,https://twitter.com/PharmaBR/status/790881341407571968
2016-10-25 11:00:29,danvantri,,0,1,0,"Vanda settles Fanapt patent litigation with Taro - ",,,,790870644372234240,https://twitter.com/danvantri/status/790870644372234240
2016-10-25 10:55:32,Pharma_Leaders,,0,1,0,"Vanda settles Fanapt patent litigation with Taro http://pharmaleaders.com/vanda-settles-fanapt-patent-litigation-with-taro/",,,,790869395392167936,https://twitter.com/Pharma_Leaders/status/790869395392167936
2016-10-25 10:54:17,BeyondPill,,0,0,0,"Vanda settles Fanapt patent litigation with Taro: Vanda Pharmaceuticals has settled Fanapt patent litigation ... http://bit.ly/2eNGNOU",,,,790869082178367493,https://twitter.com/BeyondPill/status/790869082178367493
2016-10-25 09:17:28,PatentLawyerMag,,0,1,0,"Pharmaceutical company Vanda Settles Fanapt® Patent Litigation with Taro ",,,,790844718196330496,https://twitter.com/PatentLawyerMag/status/790844718196330496
2016-10-25 04:37:53,patesalo_e,,0,0,0,"Vanda Settles Fanapt Patent Litigation With Taro - Nasdaq http://bit.ly/2eE7I0P",,,,790774357765173248,https://twitter.com/patesalo_e/status/790774357765173248
2016-10-25 04:36:29,Aktienexperte,,0,0,0,"Vanda Settles Fanapt Patent Litigation With Taro - Nasdaq: Vanda Settles Fanapt Patent Li... http://bit.ly/2eAlh4q ... #börse #aktien",,,#b #aktien,790774004843814912,https://twitter.com/Aktienexperte/status/790774004843814912
2016-10-24 22:54:40,patesalo_e,,0,0,0,"BRIEF-Vanda Pharmaceuticals settles Fanapt patent litigation with Taro - Reuters http://bit.ly/2eDiK6D",,,,790687984265797632,https://twitter.com/patesalo_e/status/790687984265797632
2016-10-24 22:54:39,patesalo_e,,0,0,0,"Vanda Pharmaceuticals Settles Fanapt® Patent Litigation with Taro - http://PharmiWeb.com (press release) http://bit.ly/2f209DZ",,,,790687982021808128,https://twitter.com/patesalo_e/status/790687982021808128
2016-10-24 22:10:14,Tax4Business,,0,0,0,"Vanda Pharmaceuticals Settles Fanapt® Patent Litigation with Taro - PR Newswire (press release) http://dlvr.it/MWZj9z",,,,790676802456788992,https://twitter.com/Tax4Business/status/790676802456788992
2016-10-24 22:03:38,PatentCafe,,0,0,0,"Vanda Pharmaceuticals Settles Fanapt® Patent Litigation with Taro - PR Newswire (press release): Vanda Pharma... http://bit.ly/2eDduQj",,,,790675141168541696,https://twitter.com/PatentCafe/status/790675141168541696
2016-10-24 21:27:58,karin55marin,,0,0,0,"BRIEF-Vanda Pharmaceuticals settles Fanapt patent litigation with Taro",,,,790666166519889921,https://twitter.com/karin55marin/status/790666166519889921
2016-10-24 21:16:19,puttnpdx,,0,0,0,"BRIEF-Vanda Pharmaceuticals settles Fanapt patent litigation with Taro http://ow.ly/7eKw505LxPR",,,,790663232402907136,https://twitter.com/puttnpdx/status/790663232402907136
2016-10-24 21:12:06,razamicro,,0,0,0,"BRIEF-Vanda Pharmaceuticals settles Fanapt patent litigat http://feeds.reuters.com/~r/reuters/UShealthcareNews/~3/9ufhsGSt3f8/idUSFWN1CU0VW",,,,790662174314270720,https://twitter.com/razamicro/status/790662174314270720
2016-10-24 21:09:41,OnfreNealon,,0,0,0,"BRIEF-Vanda Pharmaceuticals settles Fanapt patent litigation with Taro - http://wp.me/p7knbt-rxs",,,,790661566219841536,https://twitter.com/OnfreNealon/status/790661566219841536
2016-10-24 21:08:19,PROSTHETICS,,0,0,0,"BRIEF-Vanda Pharmaceuticals settles Fanapt patent liti... http://feeds.reuters.com/~r/reuters/UShealthcareNews/~3/9ufhsGSt3f8/idUSFWN1CU0VW",,,,790661222618193920,https://twitter.com/PROSTHETICS/status/790661222618193920
2016-10-24 21:08:15,razamicro,,0,0,0,"BRIEF-Vanda Pharmaceuticals settles Fanapt patent litigation with Taro https://razamicronews.wordpress.com/2016/10/24/brief-vanda-pharmaceuticals-settles-fanapt-patent-litigation-with-taro",,,,790661205589274624,https://twitter.com/razamicro/status/790661205589274624
2016-10-24 21:03:30,noblesergentem2,,0,0,0,"BRIEF-Vanda Pharmaceuticals settles Fanapt patent litigation with Taro - http://wp.me/p7knbt-rxs",,,,790660006832181252,https://twitter.com/noblesergentem2/status/790660006832181252
2016-10-24 21:03:29,ChristofferAsa,,0,0,0,"BRIEF-Vanda Pharmaceuticals settles Fanapt patent litigation with Taro - http://wp.me/p7knbt-rxs",,,,790660002990190594,https://twitter.com/ChristofferAsa/status/790660002990190594
2016-10-24 21:01:27,jerryleewoodro1,,0,0,0,"BRIEF-Vanda Pharmaceuticals settles Fanapt patent litigation with Taro - http://wp.me/p7knbt-rxs",,,,790659492723748864,https://twitter.com/jerryleewoodro1/status/790659492723748864
2016-10-24 20:54:49,financialbuzz,,0,0,0,"Vanda Pharmaceuticals Settles Fanapt® Patent Litigation with Taro http://financialbuzz.com/vanda-pharmaceuticals-settles-fanapt-patent-litigation-with-taro-593575",,,,790657824841871360,https://twitter.com/financialbuzz/status/790657824841871360
2016-10-24 20:54:31,theglobesinsur,,0,0,0,"BRIEF-Vanda Pharmaceuticals settles Fanapt patent litigation with Taro: * Vanda Pharmaceuticals settles Fanap... http://bit.ly/2eCZ3Mb",,,,790657750099308544,https://twitter.com/theglobesinsur/status/790657750099308544
2016-10-24 20:50:28,NTKRNow,,0,0,0,"BRIEF-Vanda Pharmaceuticals settles Fanapt patent litigation with Taro http://ift.tt/2dQeReH",,,,790656727352012800,https://twitter.com/NTKRNow/status/790656727352012800
2016-10-24 20:48:33,RealJamesKist,,0,0,0,"BRIEF-Vanda Pharmaceuticals settles Fanapt patent litigation with Taro http://ift.tt/2dQeReH #trading #market",,,#trading #market,790656246294642688,https://twitter.com/RealJamesKist/status/790656246294642688
2016-10-24 20:45:25,GuidingStepUSA,,0,0,0,"BRIEF-Vanda Pharmaceuticals settles Fanapt patent litigation with Taro: * Vanda Pharmaceuticals settles Fanap... http://bit.ly/2eEWxUR",,,,790655456712626176,https://twitter.com/GuidingStepUSA/status/790655456712626176
2016-10-24 20:45:24,JT_Healthcares,,0,0,0,"BRIEF-Vanda Pharmaceuticals settles Fanapt patent litigation with Taro: * Vanda Pharmaceuticals settles Fanap... http://bit.ly/2ezbCei",,,,790655454229635072,https://twitter.com/JT_Healthcares/status/790655454229635072
2016-10-24 20:45:24,RssInsomnia,,0,0,0,"#Insomnia BRIEF-Vanda Pharmaceuticals settles Fanapt patent litigation with Taro http://bit.ly/2ezbCei",,,#Insomnia,790655452883275776,https://twitter.com/RssInsomnia/status/790655452883275776
2016-10-24 20:42:18,jahange90938729,,0,1,0,"BRIEF-Vanda Pharmaceuticals settles Fanapt patent litigation with Taro #stocks #fx http://tinyurl.com/hn8qksy",,,#stocks #fx,790654673350864896,https://twitter.com/jahange90938729/status/790654673350864896
2016-10-24 20:19:32,tom_biotech,,0,0,0,"Vanda Pharmaceuticals Settles Fanapt® Patent Litigation with Taro http://ift.tt/2f9Ohim #biotech",,,#biotech,790648944724418560,https://twitter.com/tom_biotech/status/790648944724418560
2016-10-24 20:03:44,Allstocknews,,0,0,1,"$VNDA Vanda Pharmaceuticals Settles Fanapt® Patent Litigation with Taro From our Stock News Alerts App",,,,790644969472159744,https://twitter.com/Allstocknews/status/790644969472159744
2016-10-24 20:02:29,TheTradeXchange,,0,0,1,"$VNDA- Vanda Pharmaceuticals Settles Fanapt® Patent Litigation with Taro",,,,790644651451621377,https://twitter.com/TheTradeXchange/status/790644651451621377
2016-10-24 20:01:47,sfef84,,0,0,1,"$VNDA 15.85 Vanda Pharmaceuticals Settles Fanapt Patent Litigation With Taro Pharmaceuticals",,,,790644475756359680,https://twitter.com/sfef84/status/790644475756359680
2016-10-07 00:15:46,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're barbaric without it. But ire never goes away; peace is ever out of reach.",,,,784185411681878017,https://twitter.com/dokidokiporo/status/784185411681878017
2016-10-06 19:51:32,tom_biotech,,0,1,0,"Vanda's Fanapt, Pipeline Getting In Rhythm With Hetlioz; Jefferies Assumes At Buy http://ift.tt/2dOJb6i #biotech",,,#biotech,784118915584692224,https://twitter.com/tom_biotech/status/784118915584692224
2016-10-06 17:15:45,BidBookDNA,,0,0,0,"Vanda's Fanapt, Pipeline Getting In Rhythm With Hetlioz; Jefferies Assumes At Buy: While Vanda Pharmaceutic... http://bit.ly/2dVrXWa",,,,784079711651573760,https://twitter.com/BidBookDNA/status/784079711651573760
2016-10-06 17:05:50,TheGoldRush,,0,0,0,"Vanda's Fanapt, Pipeline Getting In Rhythm With Hetlioz; Jefferies Assumes At Buy: While Vanda Pharmaceutic... http://bit.ly/2dvKnyT",,,,784077214329417729,https://twitter.com/TheGoldRush/status/784077214329417729
2016-10-06 17:05:01,Benzinga,,0,0,1,"Vanda's Fanapt, Pipeline Getting In Rhythm With Hetlioz; Jefferies Assumes At Buy https://benzinga.com/z/8537579 $VNDA",,,,784077008842158080,https://twitter.com/Benzinga/status/784077008842158080
2016-10-06 16:54:03,newswelldone,,0,0,0,"$VNDA: Vanda’s Fanapt, Pipeline Getting In Rhythm With Hetlioz; Jefferies …: http://www.StockNewsWires.com/2016/10/06/vnda-vandas-fanapt-pipeline-getting-in-rhythm-with-hetlioz-jefferies/",,,,784074248956542976,https://twitter.com/newswelldone/status/784074248956542976
2016-10-06 16:52:24,AlertTrade,,0,0,0,"Vanda's Fanapt, Pipeline Getting In Rhythm With Hetlioz; Jefferies… http://dlvr.it/MPdpdC #AnalystColor #Jefferies → via @AlertTrade",,@AlertTrade,#AnalystColor #Jefferies,784073836509605888,https://twitter.com/AlertTrade/status/784073836509605888
2016-09-23 13:44:07,BluePrintOrphan,,0,0,0,"Vanda Pharmaceuticals $VNDA maker of #Hetlioz &amp; #Fanapt looking to sell. Stock up 11% in 2 days, mkt cap near $800M ",,,#Hetlioz #Fanapt,779315411342897154,https://twitter.com/BluePrintOrphan/status/779315411342897154
2016-09-21 14:51:24,MDPracticeMgmt,,0,0,0,"Judge Says Roxane Infringed Vanda’s Fanapt Patents #practiceconsultant #growyourpractice http://soco.space/9bit_7",,,#practiceconsultant #growyourpractice,778607566712692736,https://twitter.com/MDPracticeMgmt/status/778607566712692736
2016-09-17 09:10:18,Allstocknews,,0,0,0,"$VNDA USPTO Dismisses Petition for Inter Partes Review of Fanapt® Patent From our Stock News Alerts App",,,,777072174452641792,https://twitter.com/Allstocknews/status/777072174452641792
2016-09-16 21:15:38,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're rasping without it. But boredom never goes away; joy is ever out of reach.",,,,776892321593950208,https://twitter.com/dokidokiporo/status/776892321593950208
2016-09-15 17:38:00,FoleyandLardner,,0,0,0,"District Court upholds eligibility of #PersonalizedMedicine method claims for #FANAPT http://bit.ly/2bYRqBD #IPLaw #Pharma",,,#PersonalizedMedicine #FANAPT #IPLaw #Pharma,776475165924265985,https://twitter.com/FoleyandLardner/status/776475165924265985
2016-09-14 14:20:50,TKFirm,,0,0,0,"Vanda Pharmaceuticals wants to block all generic versions of Fanapt claiming it cannot be copied or ignored by copycat products",,,,776063159723581440,https://twitter.com/TKFirm/status/776063159723581440
2016-09-11 17:02:13,pharma_sector,,0,0,0,"#VandaPharmaceuticals Judge Says Roxane Infringed Vanda's Fanapt Patents. Read more: http://owler.us/abzVgk $VNDA",,,#VandaPharmaceuticals,775016608456552449,https://twitter.com/pharma_sector/status/775016608456552449
2016-09-11 17:00:22,biotech_sector,,0,0,0,"#VandaPharmaceuticals Judge Says Roxane Infringed Vanda's Fanapt Patents. Read more: http://owler.us/abzVgr $VNDA",,,#VandaPharmaceuticals,775016142511362048,https://twitter.com/biotech_sector/status/775016142511362048
2016-09-11 16:16:27,Pharma_Leaders,,0,0,0,"Judge Says Roxane Infringed Vanda’s Fanapt Patents http://pharmaleaders.com/judge-says-roxane-infringed-vandas-fanapt-patents/",,,,775005091443060736,https://twitter.com/Pharma_Leaders/status/775005091443060736
